area,lon,lat,num_bed,num_bath,bank,cafe,college,hospital,marketplace,medical_supply,parking,pharmacy,school,supermarket,university,price,point,pointPlus,pointPlus1,newprice
35,106.698027,10.769876,5,6,10,10,1,5,10,5,10,10,10,10,0,258509.2632,20,35100,3410,261919.2632
60,105.856705,20.995294,6,3,8,10,1,0,1,0,3,10,9,2,2,215424.386,20,20400,1940,217364.386
36,106.656791,10.864549,2,2,1,10,1,0,0,0,2,2,2,3,0,53856.09651,20,9000,800,54656.09651
40,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,74536.83757,15,1500,50,74586.83757
65,106.692681,10.753682,2,2,4,10,4,1,3,1,2,7,9,4,2,148642.8264,20,22500,2150,150792.8264
43,106.689606,20.83672,6,5,0,10,1,0,1,0,1,1,8,4,7,193451.0987,18,14700,1370,194821.0987
32,106.593186,10.859586,2,2,0,10,0,0,0,0,0,5,1,4,0,52563.55019,15,6900,590,53153.55019
33,106.700546,10.729355,1,2,1,10,2,0,0,0,1,1,3,5,4,56010.34037,20,10500,950,56960.34037
40,106.755926,10.845666,3,3,0,10,1,0,0,0,2,10,2,2,1,116329.1685,20,8400,740,117069.1685
25,106.687701,10.81169,2,2,7,10,4,0,4,0,2,10,10,9,0,118483.4123,20,25200,2420,120903.4123
84,108.235032,16.064775,2,2,10,10,0,3,3,3,0,10,4,5,0,301594.1405,16,21000,2000,303594.1405
31,106.686316,10.76322,2,2,10,10,1,2,3,2,1,9,10,10,4,189573.4597,20,26100,2510,192083.4597
84,108.203687,16.016785,5,5,7,10,0,0,1,0,0,10,4,2,0,271434.7264,16,14700,1370,272804.7264
60,106.703991,10.825675,3,3,0,10,2,0,1,0,6,4,4,8,1,96079.27617,20,11700,1070,97149.27617
39,106.678735,10.818685,4,3,10,10,1,5,3,5,1,10,10,8,1,254200.7755,20,28800,2780,256980.7755
65,105.700178,20.999249,4,5,0,1,0,0,0,0,0,1,1,1,0,292977.165,15,1500,50,293027.165
38,106.679431,10.796628,3,4,10,10,1,3,3,3,4,10,10,8,1,267126.2387,20,27000,2600,269726.2387
36,106.650189,10.765922,3,2,10,10,2,1,3,1,1,10,10,9,0,163722.5334,20,25800,2480,166202.5334
35,105.839813,20.980718,4,4,10,10,1,0,0,0,4,10,5,7,0,150797.0702,20,17100,1610,152407.0702
21,106.651766,10.775578,2,2,10,10,4,6,3,6,0,10,10,3,1,77552.77897,20,31500,3050,80602.77897
52,106.596951,10.76963,4,4,0,10,0,0,0,0,0,1,2,3,0,182249.0306,20,7800,680,182929.0306
50,106.705501,10.760633,2,2,10,10,1,2,2,2,1,10,5,5,0,193881.9474,20,20700,1970,195851.9474
32,106.698242,10.745437,2,3,3,10,0,0,3,0,2,5,8,7,1,85738.90564,20,17700,1670,87408.90564
31,108.217972,16.078231,2,2,10,10,0,4,1,4,1,8,10,8,0,87462.30073,16,25500,2450,89912.30073
48,106.683381,10.828972,1,1,10,10,4,1,0,1,0,10,10,9,1,56010.34037,20,24300,2330,58340.34037
45,106.667262,10.838393,2,2,1,10,1,0,2,0,2,10,5,5,0,124084.4464,20,13500,1250,125334.4464
27,106.670574,10.766659,2,3,10,10,4,5,7,5,2,10,10,10,3,206807.4106,20,34200,3320,210127.4106
32,105.748382,20.972432,3,3,0,4,0,0,2,0,2,3,4,1,1,163722.5334,20,7800,680,164402.5334
75,106.564656,10.664309,4,4,4,3,0,0,0,0,1,2,3,1,0,176647.9966,15,6900,590,177237.9966
48,106.688591,10.800964,2,2,10,10,10,2,1,2,0,10,10,4,1,288668.6773,20,29700,2870,291538.6773
44,106.652414,10.847202,4,3,1,10,3,0,1,0,2,10,3,9,0,228349.8492,20,12000,1100,229449.8492
67,106.627359,10.792073,2,2,8,10,0,1,1,1,1,10,10,6,1,239121.0685,20,21600,2060,241181.0685
38,105.700178,20.999249,3,2,0,1,0,0,0,0,0,1,1,1,0,137871.6071,15,1500,50,137921.6071
33,105.831789,21.022711,3,3,10,10,1,3,0,3,1,10,10,10,1,172339.5088,20,24300,2330,174669.5088
40,105.663788,21.087624,3,4,4,5,0,0,3,0,0,8,3,3,0,185264.972,15,10800,980,186244.972
55,106.686316,10.76322,4,3,10,10,1,2,3,2,1,9,10,10,4,344679.0177,20,26100,2510,347189.0177
82,108.236863,16.041268,3,4,3,10,0,0,0,0,0,2,2,0,0,366221.4563,16,9600,860,367081.4563
77,106.705257,10.805544,2,2,10,10,1,0,2,0,1,10,10,7,0,213270.1422,20,23400,2240,215510.1422
56,106.652414,10.847202,3,3,1,10,3,0,1,0,2,10,3,9,0,202498.9229,20,12000,1100,203598.9229
90,106.564656,10.664309,3,3,4,3,0,0,0,0,1,2,3,1,0,80568.72038,15,6900,590,81158.72038
86,106.748691,10.683496,4,3,0,9,0,0,0,0,0,2,0,2,0,215424.386,15,5400,440,215864.386
20,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,94355.88109,15,1500,50,94405.88109
70,106.71473,10.838606,4,5,0,10,0,1,1,1,1,8,4,6,0,193881.9474,20,11400,1040,194921.9474
36,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,120637.6562,15,1500,50,120687.6562
50,106.692681,10.753682,3,2,4,10,4,1,3,1,2,7,9,4,2,50840.15511,20,22500,2150,52990.15511
35,106.689657,20.836657,4,4,0,10,1,0,1,0,1,1,8,4,7,146488.5825,18,14700,1370,147858.5825
20,106.696158,10.818494,2,2,9,10,0,0,3,0,0,10,7,10,1,71090.04739,20,20400,1940,73030.04739
28,106.738134,10.701666,2,2,6,10,0,0,1,0,1,6,3,3,0,46531.66738,15,13200,1220,47751.66738
44,105.848081,20.987533,4,4,10,10,0,1,1,1,0,10,10,10,0,155105.5579,20,22800,2180,157285.5579
31,105.890331,20.979671,3,3,2,9,0,0,0,0,5,7,1,3,0,124946.1439,20,7500,650,125596.1439
20,106.688236,10.816932,2,2,4,10,3,0,1,0,4,6,10,6,0,133563.1193,20,20100,1910,135473.1193
78,106.616276,10.766118,3,3,2,10,0,0,3,0,2,7,2,7,0,157690.6506,20,11700,1070,158760.6506
38,105.873259,20.998155,10,7,6,10,1,0,0,0,2,10,6,10,1,163722.5334,20,15600,1460,165182.5334
83,108.220626,16.010107,3,2,0,10,0,0,0,0,1,3,0,4,0,202498.9229,16,6000,500,202998.9229
28,106.657891,10.804384,3,3,10,10,1,0,0,0,3,3,10,8,2,215424.386,20,21600,2060,217484.386
76,106.692681,10.753682,2,2,4,10,4,1,3,1,2,7,9,4,2,85308.05687,20,22500,2150,87458.05687
54,108.18496,16.06168,1,1,10,10,0,0,3,0,0,6,8,7,0,126238.6902,16,21900,2090,128328.6902
33,105.796193,21.023444,3,3,2,10,0,0,1,0,0,8,10,8,0,116329.1685,20,17100,1610,117939.1685
32,106.690442,10.792562,3,4,10,10,5,1,3,1,0,10,10,8,1,366221.4563,20,27600,2660,368881.4563
40,106.612959,10.782637,3,3,1,10,1,0,2,0,1,5,2,5,0,146488.5825,20,10800,980,147468.5825
56,106.682819,10.842986,5,6,0,10,0,0,0,0,1,2,7,1,0,245583.8001,20,12300,1130,246713.8001
37,105.85548,21.009572,5,4,10,10,1,2,10,2,0,10,10,7,1,142180.0948,20,32400,3140,145320.0948
56,106.379465,10.983186,2,3,0,2,0,0,0,0,0,0,0,0,0,148642.8264,15,1200,20,148662.8264
46,106.700423,10.812368,5,6,10,10,0,1,0,1,5,4,6,10,1,254200.7755,20,18300,1730,255930.7755
46,106.651766,10.775578,4,5,10,10,4,6,3,6,0,10,10,3,1,366221.4563,20,31500,3050,369271.4563
62,106.692681,10.753682,8,7,4,10,4,1,3,1,2,7,9,4,2,310211.1159,20,22500,2150,312361.1159
42,108.236124,16.053573,2,2,1,10,1,1,1,1,0,10,3,4,0,102542.0078,16,11700,1070,103612.0078
60,106.679431,10.796628,4,5,10,10,1,3,3,3,4,10,10,8,1,413614.8212,20,27000,2600,416214.8212
40,106.649525,10.762652,2,2,10,10,1,4,5,4,0,10,10,9,0,206807.4106,20,29700,2870,209677.4106
51,106.616276,10.766118,2,2,2,10,0,0,3,0,2,7,2,7,0,157259.8018,20,11700,1070,158329.8018
43,105.712043,21.101884,4,3,0,2,0,0,0,0,0,0,0,0,0,93925.03231,15,1200,20,93945.03231
36,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,159414.0457,15,1500,50,159464.0457
62,106.758773,10.779981,4,3,6,10,0,0,2,0,0,4,0,2,1,254200.7755,20,11400,1040,255240.7755
30,106.739436,10.854675,2,2,0,10,0,0,0,0,1,1,1,0,0,62473.07195,20,6900,590,63063.07195
27,106.379465,10.983186,4,3,0,2,0,0,0,0,0,0,0,0,0,75398.53511,15,1200,20,75418.53511
59,106.589145,10.759282,4,3,2,10,0,0,2,0,0,5,6,9,0,221887.1176,20,14400,1340,223227.1176
40,105.890331,20.979671,4,4,2,9,0,0,0,0,5,7,1,3,0,159414.0457,20,7500,650,160064.0457
60,106.705257,10.805544,4,4,10,10,1,0,2,0,1,10,10,7,0,292977.165,20,23400,2240,295217.165
40,106.634549,10.745215,2,2,10,10,0,2,1,2,1,10,10,10,0,122791.9,20,23700,2270,125061.9
60,106.738134,10.701666,4,4,6,10,0,0,1,0,1,6,3,3,0,172339.5088,15,13200,1220,173559.5088
40,106.597399,10.764623,5,3,0,10,0,0,0,0,0,2,3,5,0,219732.8738,20,8700,770,220502.8738
36,106.694159,10.816153,4,4,10,10,0,1,3,1,1,10,7,10,1,232658.3369,20,21900,2090,234748.3369
60,106.496921,10.974361,5,5,5,10,0,0,0,0,1,2,4,1,0,224041.3615,15,12600,1160,225201.3615
24,106.636722,10.778274,1,2,10,10,0,2,5,2,1,10,10,10,0,64627.31581,20,27300,2630,67257.31581
42,105.819723,21.0146,4,3,10,10,2,1,2,1,1,10,10,10,1,193881.9474,20,24900,2390,196271.9474
37,105.851777,20.998577,6,5,10,10,0,0,3,0,2,10,10,10,3,189573.4597,20,23700,2270,191843.4597
60,105.712043,21.101884,3,3,0,2,0,0,0,0,0,0,0,0,0,64196.46704,15,1200,20,64216.46704
46,106.671028,10.832526,2,2,10,10,0,0,0,0,0,10,10,1,2,115467.4709,20,21000,2000,117467.4709
97,108.228744,16.006575,2,2,0,8,0,0,1,0,0,0,0,2,0,193881.9474,16,5700,470,194351.9474
54,106.630354,10.716615,4,3,2,10,1,1,0,1,0,5,2,0,0,135717.3632,20,10500,950,136667.3632
77,106.715875,10.742463,2,2,8,10,0,0,2,0,1,10,7,7,0,409306.3335,20,18900,1790,411096.3335
30,106.670574,10.766659,2,2,10,10,4,5,7,5,2,10,10,10,3,152951.3141,20,34200,3320,156271.3141
48,106.713262,20.826813,4,2,1,10,0,1,2,1,0,10,10,1,0,84015.51056,18,18300,1730,85745.51056
34,106.665175,10.84585,2,2,10,10,2,1,3,1,1,10,10,8,0,150797.0702,20,25800,2480,153277.0702
74,106.739436,10.854675,3,2,0,10,0,0,0,0,1,1,1,0,0,169711.3313,20,6900,590,170301.3313
20,106.700423,10.812368,2,2,10,10,0,1,0,1,5,4,6,10,1,77552.77897,20,18300,1730,79282.77897
40,105.700178,20.999249,3,4,0,1,0,0,0,0,0,1,1,1,0,159414.0457,15,1500,50,159464.0457
31,105.890331,20.979671,3,3,2,9,0,0,0,0,5,7,1,3,0,105557.9492,20,7500,650,106207.9492
54,105.85618,20.995127,4,4,8,10,0,0,1,0,3,10,9,2,2,226195.6053,20,19800,1880,228075.6053
40,105.773355,21.036201,4,4,10,10,7,1,0,1,0,7,10,7,5,224041.3615,20,26100,2510,226551.3615
30,105.85618,20.995127,2,3,8,10,0,0,1,0,3,10,9,2,2,107712.193,20,19800,1880,109592.193
60,106.703991,10.825675,2,1,0,10,2,0,1,0,6,4,4,8,1,103403.7053,20,11700,1070,104473.7053
74,106.692681,10.753682,2,2,4,10,4,1,3,1,2,7,9,4,2,124946.1439,20,22500,2150,127096.1439
35,105.84569,21.006689,3,4,9,10,2,2,0,2,4,8,10,6,10,122791.9,20,23400,2240,125031.9
44,105.81497,20.983622,4,3,1,10,1,1,5,1,2,10,6,8,0,163722.5334,20,18000,1700,165422.5334
30,106.679744,10.758889,2,2,10,10,3,6,7,6,2,10,10,5,5,165876.7773,20,34500,3350,169226.7773
36,106.58614,10.793701,2,2,0,10,0,0,0,0,0,2,0,3,0,114174.9246,20,6000,500,114674.9246
31,105.863234,20.989274,4,4,3,10,1,0,3,0,0,10,7,6,1,112020.6807,20,17400,1640,113660.6807
56,105.873259,20.998155,3,3,6,10,1,0,0,0,2,10,6,10,1,107712.193,20,15600,1460,109172.193
45,106.738134,10.701666,4,3,6,10,0,0,1,0,1,6,3,3,0,109866.4369,15,13200,1220,111086.4369
36,105.781209,21.086735,3,2,0,8,1,0,0,0,0,9,8,6,1,112020.6807,20,12600,1160,113180.6807
93,106.671885,10.881472,4,4,1,10,0,0,0,0,0,1,0,0,0,136148.212,20,6600,560,136708.212
37,105.700178,20.999249,4,4,0,1,0,0,0,0,0,1,1,1,0,116329.1685,15,1500,50,116379.1685
33,105.81497,20.983622,2,2,1,10,1,1,5,1,2,10,6,8,0,94786.72986,20,18000,1700,96486.72986
47,105.700178,20.999249,5,5,0,1,0,0,0,0,0,1,1,1,0,245583.8001,15,1500,50,245633.8001
40,106.615081,10.804774,2,2,1,10,1,0,1,0,0,2,2,7,0,202498.9229,20,9900,890,203388.9229
35,106.602263,10.840604,2,2,2,10,1,1,3,1,2,8,5,5,0,61611.37441,15,15900,1490,63101.37441
40,106.687701,10.81169,2,2,7,10,4,0,4,0,2,10,10,9,0,112020.6807,20,25200,2420,114440.6807
50,106.697462,10.798689,5,4,10,10,3,4,3,4,0,10,10,5,1,288668.6773,20,29100,2810,291478.6773
80,106.692681,10.753682,4,4,4,10,4,1,3,1,2,7,9,4,2,168031.0211,20,22500,2150,170181.0211
38,106.688591,10.800964,2,2,10,10,10,2,1,2,0,10,10,4,1,206807.4106,20,29700,2870,209677.4106
77,105.846251,20.971042,4,2,2,10,0,0,0,0,1,10,6,1,0,85738.90564,20,12600,1160,86898.90564
34,106.704641,10.79858,3,3,10,10,3,0,3,0,1,8,10,3,4,249892.2878,20,25500,2450,252342.2878
46,105.845871,20.989286,4,4,10,10,0,0,4,0,1,10,10,8,1,185264.972,20,24600,2360,187624.972
69,108.218219,16.043441,3,3,8,10,1,0,1,0,0,7,4,4,0,140025.8509,16,15900,1490,141515.8509
60,106.597399,10.764623,3,2,0,10,0,0,0,0,0,2,3,5,0,116329.1685,20,8700,770,117099.1685
40,105.864522,21.002269,3,4,2,7,0,0,2,0,0,3,2,3,1,150797.0702,20,9000,800,151597.0702
62,106.685212,10.821189,2,2,10,10,2,3,3,3,2,10,10,6,1,189573.4597,20,27600,2660,192233.4597
35,105.861465,21.001344,4,3,2,9,1,2,2,2,0,6,3,5,0,202498.9229,20,13500,1250,203748.9229
48,105.861978,20.998284,3,2,10,10,1,1,2,1,1,10,6,5,1,133563.1193,20,20700,1970,135533.1193
33,105.496355,21.147687,1,1,0,3,1,0,1,0,0,3,5,0,0,152951.3141,15,7800,680,153631.3141
24,106.725605,10.726957,2,2,3,9,1,0,0,0,1,0,7,3,0,47393.36493,20,14100,1310,48703.36493
97,106.605745,10.797881,3,1,1,10,0,0,1,0,1,4,0,8,0,213270.1422,20,7500,650,213920.1422
41,106.692681,10.753682,2,2,4,10,4,1,3,1,2,7,9,4,2,258509.2632,20,22500,2150,260659.2632
30,106.628115,10.737243,2,2,2,10,0,0,0,0,1,9,6,5,0,189573.4597,20,12600,1160,190733.4597
95,105.700178,20.999249,4,4,0,1,0,0,0,0,0,1,1,1,0,387763.8949,15,1500,50,387813.8949
49,106.688591,10.800964,3,2,10,10,10,2,1,2,0,10,10,4,1,236966.8246,20,29700,2870,239836.8246
70,105.700178,20.999249,4,3,0,1,0,0,0,0,0,1,1,1,0,228349.8492,15,1500,50,228399.8492
38,105.777508,20.966556,3,3,10,10,0,1,0,1,1,9,10,9,0,114174.9246,20,21900,2090,116264.9246
35,105.85618,20.995127,4,5,8,10,0,0,1,0,3,10,9,2,2,120637.6562,20,19800,1880,122517.6562
20,106.694159,10.816153,2,2,10,10,0,1,3,1,1,10,7,10,1,101249.4614,20,21900,2090,103339.4614
72,106.616276,10.766118,4,3,2,10,0,0,3,0,2,7,2,7,0,193881.9474,20,11700,1070,194951.9474
90,105.808607,21.061479,6,5,10,10,1,2,1,2,2,9,2,6,0,280051.7019,20,17100,1610,281661.7019
50,105.783627,20.985449,4,4,4,10,2,0,0,0,0,10,10,10,0,163722.5334,20,18600,1760,165482.5334
28,106.564656,10.664309,1,1,4,3,0,0,0,0,1,2,3,1,0,31021.11159,15,6900,590,31611.11159
39,105.791835,21.035253,5,4,10,10,4,0,4,0,2,10,10,10,3,206807.4106,20,27000,2600,209407.4106
42,105.700178,20.999249,8,5,0,1,0,0,0,0,0,1,1,1,0,172339.5088,15,1500,50,172389.5088
77,106.650189,10.765922,7,7,10,10,2,1,3,1,1,10,10,9,0,297285.6527,20,25800,2480,299765.6527
56,106.6427,10.803915,4,4,10,10,2,3,0,3,0,10,10,10,0,312365.3598,20,24900,2390,314755.3598
64,106.643578,10.848148,3,3,2,10,0,0,1,0,0,10,10,5,0,201637.2253,20,17100,1610,203247.2253
33,105.700178,20.999249,3,2,0,1,0,0,0,0,0,1,1,1,0,85738.90564,15,1500,50,85788.90564
70,106.739436,10.854675,4,6,0,10,0,0,0,0,1,1,1,0,0,301594.1405,20,6900,590,302184.1405
30,105.7834,21.06008,3,4,2,5,0,0,2,0,0,10,4,4,1,122791.9,20,9600,860,123651.9
32,105.818783,20.998849,4,4,10,10,4,0,2,0,0,10,10,8,1,142180.0948,20,25200,2420,144600.0948
60,106.656791,10.864549,3,2,1,10,1,0,0,0,2,2,2,3,0,81430.41792,20,9000,800,82230.41792
57,106.692681,10.753682,4,5,4,10,4,1,3,1,2,7,9,4,2,275743.2141,20,22500,2150,277893.2141
28,106.760339,10.782848,3,3,5,10,0,0,2,0,1,4,2,2,1,114174.9246,20,12600,1160,115334.9246
61,105.844675,20.983835,4,2,10,10,1,1,0,1,1,10,8,10,1,258509.2632,20,20700,1970,260479.2632
22,106.682819,10.842986,2,2,0,10,0,0,0,0,1,2,7,1,0,101249.4614,20,12300,1130,102379.4614
26,106.674596,10.793093,4,4,10,10,2,6,1,6,3,10,10,10,4,271434.7264,20,28500,2750,274184.7264
82,106.630639,10.78515,2,2,7,10,2,1,1,1,0,10,8,1,0,211115.8983,20,20400,1940,213055.8983
80,106.692681,10.753682,2,2,4,10,4,1,3,1,2,7,9,4,2,43084.87721,20,22500,2150,45234.87721
32,105.700178,20.999249,4,3,0,1,0,0,0,0,0,1,1,1,0,116329.1685,15,1500,50,116379.1685
48,106.6427,10.803915,5,4,10,10,2,3,0,3,0,10,10,10,0,366221.4563,20,24900,2390,368611.4563
60,106.685212,10.821189,3,2,10,10,2,3,3,3,2,10,10,6,1,333907.7984,20,27600,2660,336567.7984
66,108.247299,16.106677,3,1,0,4,0,0,0,0,0,0,0,0,0,116329.1685,16,2400,140,116469.1685
36,106.658326,10.855521,2,2,1,10,0,0,1,0,2,10,8,7,0,144765.1874,20,14700,1370,146135.1874
59,105.890331,20.979671,3,3,2,9,0,0,0,0,5,7,1,3,0,107712.193,20,7500,650,108362.193
42,106.683381,10.828972,2,1,10,10,4,1,0,1,0,10,10,9,1,58164.58423,20,24300,2330,60494.58423
57,106.661597,20.855735,4,2,0,5,0,0,1,0,0,8,2,2,0,75398.53511,18,5700,470,75868.53511
38,106.640568,10.835879,2,2,3,10,0,1,2,1,1,10,5,7,0,157259.8018,20,15000,1400,158659.8018
37,105.846139,20.975862,5,4,2,10,1,0,0,0,0,10,5,4,0,133563.1193,20,12300,1130,134693.1193
75,106.564656,10.664309,4,3,4,3,0,0,0,0,1,2,3,1,0,187419.2159,15,6900,590,188009.2159
45,106.661082,10.839881,3,2,10,10,0,0,2,0,2,10,6,10,0,175355.4502,20,19200,1820,177175.4502
50,106.738134,10.701666,3,3,6,10,0,0,1,0,1,6,3,3,0,157259.8018,15,13200,1220,158479.8018
39,106.722136,10.734963,2,2,6,10,1,4,3,4,5,7,8,7,0,219732.8738,20,23700,2270,222002.8738
35,105.84776,20.98773,4,3,10,10,0,1,2,1,1,10,10,10,0,131408.8755,20,23700,2270,133678.8755
23,105.851432,20.980033,3,3,9,10,1,0,2,0,2,10,10,6,0,129254.6316,20,22800,2180,131434.6316
96,106.62769,10.752863,4,4,10,10,3,2,1,2,0,9,9,7,0,114174.9246,20,24600,2360,116534.9246
40,105.818783,20.998849,4,4,10,10,4,0,2,0,0,10,10,8,1,178802.2404,20,25200,2420,181222.2404
90,106.728364,10.737603,4,5,5,10,0,1,0,1,7,8,9,5,0,368375.7001,20,18000,1700,370075.7001
83,105.700178,20.999249,6,5,0,1,0,0,0,0,0,1,1,1,0,357604.4808,15,1500,50,357654.4808
33,105.799102,20.997915,4,4,10,10,1,2,0,2,0,7,6,10,2,180956.4843,20,19800,1880,182836.4843
50,105.700178,20.999249,6,4,0,1,0,0,0,0,0,1,1,1,0,193881.9474,15,1500,50,193931.9474
50,105.799102,20.997915,4,4,10,10,1,2,0,2,0,7,6,10,2,215424.386,20,19800,1880,217304.386
50,105.845871,20.989286,5,4,10,10,0,0,4,0,1,10,10,8,1,180956.4843,20,24600,2360,183316.4843
40,106.670337,10.779154,3,3,10,10,1,3,4,3,1,10,10,6,2,155105.5579,20,27900,2690,157795.5579
31,106.609037,10.772398,2,2,0,10,0,0,3,0,0,7,4,8,0,115898.3197,20,12300,1130,117028.3197
38,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,94786.72986,15,1500,50,94836.72986
75,108.187885,16.008664,3,2,0,4,0,0,0,0,0,1,1,1,0,135717.3632,16,3300,230,135947.3632
60,106.741237,10.821864,2,2,0,4,0,0,0,0,0,0,0,0,0,112020.6807,20,2400,140,112160.6807
38,105.863234,20.989274,4,3,3,10,1,0,3,0,0,10,7,6,1,137871.6071,20,17400,1640,139511.6071
55,105.81254,21.044495,4,3,10,10,0,7,3,7,1,10,10,5,2,224041.3615,20,30000,2900,226941.3615
36,106.670832,10.85278,2,2,0,10,0,0,0,0,0,2,4,0,0,73244.29125,20,9600,860,74104.29125
55,106.597399,10.764623,2,2,0,10,0,0,0,0,0,2,3,5,0,188711.7622,20,8700,770,189481.7622
42,105.805743,21.039992,5,4,4,10,0,0,1,0,0,7,10,6,0,161568.2895,20,18300,1730,163298.2895
51,106.666517,10.796181,2,1,10,10,0,5,2,5,2,10,10,10,1,185264.972,20,27300,2630,187894.972
56,106.692681,10.753682,2,3,4,10,4,1,3,1,2,7,9,4,2,168031.0211,20,22500,2150,170181.0211
37,105.818783,20.998849,3,4,10,10,4,0,2,0,0,10,10,8,1,140025.8509,20,25200,2420,142445.8509
36,105.845912,20.996504,3,4,10,10,2,2,5,2,2,10,10,9,3,142180.0948,20,28500,2750,144930.0948
33,106.689606,20.83672,3,3,0,10,1,0,1,0,1,1,8,4,7,84015.51056,18,14700,1370,85385.51056
27,106.627359,10.792073,1,1,8,10,0,1,1,1,1,10,10,6,1,96940.97372,20,21600,2060,99000.97372
44,105.817847,21.07802,4,4,7,10,1,0,2,0,1,10,3,6,0,168031.0211,20,15300,1430,169461.0211
50,106.740049,10.695408,4,3,7,10,0,0,1,0,0,5,4,3,0,157259.8018,15,14700,1370,158629.8018
45,106.683563,10.807094,4,5,6,10,1,2,4,2,0,10,10,9,0,295131.4089,20,24600,2360,297491.4089
57,106.597399,10.764623,5,5,0,10,0,0,0,0,0,2,3,5,0,256355.0194,20,8700,770,257125.0194
38,105.873259,20.998155,11,7,6,10,1,0,0,0,2,10,6,10,1,172339.5088,20,15600,1460,173799.5088
30,105.700178,20.999249,3,3,0,1,0,0,0,0,0,1,1,1,0,150797.0702,15,1500,50,150847.0702
50,105.700178,20.999249,4,3,0,1,0,0,0,0,0,1,1,1,0,193881.9474,15,1500,50,193931.9474
54,106.738134,10.701666,3,3,6,10,0,0,1,0,1,6,3,3,0,142180.0948,15,13200,1220,143400.0948
39,105.700178,20.999249,2,3,0,1,0,0,0,0,0,1,1,1,0,137871.6071,15,1500,50,137921.6071
80,106.564656,10.664309,2,2,4,3,0,0,0,0,1,2,3,1,0,25850.92632,15,6900,590,26440.92632
75,106.589145,10.759282,1,1,2,10,0,0,2,0,0,5,6,9,0,208961.6545,20,14400,1340,210301.6545
30,106.662287,10.79022,4,4,10,10,1,1,3,1,3,10,10,9,0,215424.386,20,25200,2420,217844.386
38,105.829376,21.017506,6,4,10,10,5,2,1,2,0,10,10,10,0,105988.7979,20,26700,2570,108558.7979
38,105.818783,20.998849,3,4,10,10,4,0,2,0,0,10,10,8,1,150797.0702,20,25200,2420,153217.0702
35,106.662106,10.793786,5,4,10,10,0,3,2,3,2,10,10,10,1,236105.1271,20,25500,2450,238555.1271
68,106.661082,10.839881,2,2,10,10,0,0,2,0,2,10,6,10,0,180094.7867,20,19200,1820,181914.7867
32,105.789256,21.035954,4,4,10,10,3,0,5,0,1,10,10,9,3,124946.1439,20,27300,2630,127576.1439
80,106.692681,10.753682,1,1,4,10,4,1,3,1,2,7,9,4,2,51701.85265,20,22500,2150,53851.85265
49,106.630639,10.78515,3,3,7,10,2,1,1,1,0,10,8,1,0,236966.8246,20,20400,1940,238906.8246
80,106.692681,10.753682,2,1,4,10,4,1,3,1,2,7,9,4,2,140025.8509,20,22500,2150,142175.8509
60,106.623473,10.857499,4,5,0,10,1,0,0,0,0,5,6,4,1,185264.972,20,12000,1100,186364.972
40,106.556232,10.817687,2,1,0,5,0,0,0,0,0,2,1,0,0,32313.65791,15,3900,290,32603.65791
90,106.564656,10.664309,4,3,4,3,0,0,0,0,1,2,3,1,0,64627.31581,15,6900,590,65217.31581
20,106.712367,10.800954,1,2,10,10,3,2,2,2,3,10,10,5,2,81430.41792,20,26400,2540,83970.41792
70,106.780187,10.829087,1,1,0,10,1,2,2,2,0,4,1,2,1,137871.6071,20,11100,1010,138881.6071
42,106.63836,10.763761,3,3,2,10,0,0,3,0,1,4,9,4,0,236966.8246,20,18000,1700,238666.8246
53,106.687701,10.81169,5,6,7,10,4,0,4,0,2,10,10,9,0,400689.358,20,25200,2420,403109.358
90,106.692681,10.753682,1,1,4,10,4,1,3,1,2,7,9,4,2,51701.85265,20,22500,2150,53851.85265
42,106.746704,10.730583,3,2,0,0,0,0,0,0,1,3,3,0,0,118483.4123,20,2700,170,118653.4123
38,106.683563,10.807094,4,3,6,10,1,2,4,2,0,10,10,9,0,228349.8492,20,24600,2360,230709.8492
66,106.643578,10.848148,5,6,2,10,0,0,1,0,0,10,10,5,0,297285.6527,20,17100,1610,298895.6527
28,106.708532,10.794204,2,2,10,10,3,6,4,6,0,10,10,7,3,163722.5334,20,31800,3080,166802.5334
24,106.604649,10.75694,1,1,2,10,1,0,1,0,0,10,4,4,0,56010.34037,20,12300,1130,57140.34037
43,106.702228,20.861439,3,2,6,6,0,0,2,0,1,6,10,2,0,75398.53511,18,18000,1700,77098.53511
57,106.661597,20.855735,4,2,0,5,0,0,1,0,0,8,2,2,0,75398.53511,18,5700,470,75868.53511
37,105.802847,21.021849,3,3,9,10,2,0,4,0,4,10,10,6,2,206807.4106,20,25200,2420,209227.4106
40,106.606293,10.823127,2,3,1,10,0,0,4,0,4,2,4,3,0,168031.0211,20,13800,1280,169311.0211
52,105.683527,21.134962,5,4,0,1,0,0,1,0,0,0,2,0,0,163722.5334,15,3300,230,163952.5334
40,105.817719,20.990112,3,4,1,10,0,1,2,1,0,10,10,8,0,150797.0702,20,18300,1730,152527.0702
